date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newAdmissions,cumAdmissions,hospitalCases,covidOccupiedMVBeds,newTestsByPublishDate,cumTestsByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate,cumPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate
2020-09-23,Wales,389.0,21548.0,70.0,15255.0,111.0,21.0,11030.0,762381.0,2.0,1605.0,50.9,3.0,1614.0,51.2,,
2020-09-24,Wales,348.0,21896.0,94.0,15349.0,115.0,19.0,10854.0,773235.0,1.0,1606.0,50.9,0.0,1614.0,51.2,,
2020-09-25,Wales,320.0,22215.0,67.0,15416.0,145.0,19.0,11258.0,784493.0,3.0,1609.0,51.0,1.0,1615.0,51.2,,
2020-09-26,Wales,370.0,22584.0,61.0,15477.0,136.0,22.0,11737.0,796230.0,3.0,1612.0,51.1,2.0,1617.0,51.3,,
2020-09-27,Wales,362.0,22945.0,56.0,15533.0,172.0,26.0,10886.0,807116.0,0.0,1612.0,51.1,3.0,1620.0,51.4,,
2020-09-28,Wales,286.0,23231.0,71.0,15604.0,188.0,30.0,9806.0,816922.0,0.0,1612.0,51.1,3.0,1623.0,51.5,,
2020-09-29,Wales,366.0,23597.0,90.0,15694.0,205.0,34.0,7819.0,824740.0,3.0,1615.0,51.2,4.0,1627.0,51.6,,
2020-09-30,Wales,388.0,23985.0,61.0,15755.0,211.0,29.0,9137.0,833877.0,1.0,1616.0,51.3,4.0,1631.0,51.7,,
2020-10-01,Wales,398.0,24383.0,79.0,15834.0,214.0,32.0,9524.0,843401.0,6.0,1622.0,51.4,5.0,1636.0,51.9,,
2020-10-02,Wales,462.0,24845.0,94.0,15928.0,218.0,32.0,10988.0,854388.0,3.0,1625.0,51.5,2.0,1638.0,52.0,,
2020-10-03,Wales,576.0,25420.0,79.0,16007.0,220.0,30.0,8966.0,863354.0,5.0,1630.0,51.7,8.0,1646.0,52.2,,
2020-10-04,Wales,432.0,25852.0,92.0,16099.0,230.0,30.0,10665.0,874019.0,0.0,1630.0,51.7,3.0,1649.0,52.3,,
2020-10-05,Wales,596.0,26447.0,59.0,16158.0,249.0,32.0,10204.0,884223.0,0.0,1630.0,51.7,10.0,1659.0,52.6,,
2020-10-06,Wales,425.0,26872.0,80.0,16238.0,261.0,28.0,10518.0,894740.0,10.0,1640.0,52.0,4.0,1663.0,52.7,,
2020-10-07,Wales,752.0,27624.0,85.0,16323.0,277.0,27.0,9966.0,904706.0,3.0,1643.0,52.1,11.0,1674.0,53.1,,
2020-10-08,Wales,638.0,28262.0,76.0,16399.0,284.0,26.0,12539.0,917245.0,1.0,1644.0,52.1,6.0,1680.0,53.3,,
2020-10-09,Wales,766.0,29028.0,60.0,16459.0,291.0,32.0,9857.0,927102.0,2.0,1646.0,52.2,6.0,1686.0,53.5,,
2020-10-10,Wales,627.0,29654.0,103.0,16562.0,292.0,29.0,9347.0,936448.0,21.0,1667.0,52.9,3.0,1689.0,53.6,,
2020-10-11,Wales,467.0,30121.0,79.0,16641.0,327.0,29.0,10971.0,947419.0,2.0,1669.0,52.9,4.0,1693.0,53.7,,
2020-10-12,Wales,487.0,30608.0,86.0,16727.0,348.0,30.0,11645.0,959062.0,4.0,1673.0,53.1,4.0,1697.0,53.8,,
2020-10-13,Wales,764.0,31370.0,98.0,16825.0,345.0,25.0,9726.0,968788.0,5.0,1678.0,53.2,8.0,1705.0,54.1,,
2020-10-14,Wales,946.0,32316.0,123.0,16948.0,384.0,29.0,8808.0,977596.0,10.0,1688.0,53.5,7.0,1712.0,54.3,,
2020-10-15,Wales,727.0,33041.0,102.0,17050.0,414.0,30.0,9823.0,987419.0,10.0,1698.0,53.9,7.0,1719.0,54.5,,
2020-10-16,Wales,979.0,34005.0,105.0,17155.0,442.0,32.0,8849.0,996242.0,5.0,1703.0,54.0,6.0,1725.0,54.7,,
2020-10-17,Wales,674.0,34679.0,112.0,17267.0,437.0,35.0,12431.0,1008673.0,5.0,1708.0,54.2,4.0,1729.0,54.8,,
2020-10-18,Wales,950.0,35628.0,88.0,17355.0,482.0,40.0,10914.0,1019587.0,3.0,1711.0,54.3,11.0,1740.0,55.2,,
2020-10-19,Wales,626.0,36253.0,60.0,17415.0,491.0,43.0,12455.0,1032042.0,1.0,1712.0,54.3,13.0,1753.0,55.6,,
2020-10-20,Wales,1148.0,37400.0,77.0,17492.0,492.0,43.0,9464.0,1041503.0,10.0,1722.0,54.6,4.0,1757.0,55.7,,
2020-10-21,Wales,962.0,38361.0,92.0,17584.0,524.0,41.0,10492.0,1051995.0,14.0,1736.0,55.1,13.0,1770.0,56.1,,
2020-10-22,Wales,1134.0,39491.0,107.0,17691.0,550.0,47.0,10719.0,1062714.0,7.0,1743.0,55.3,28.0,1798.0,57.0,,
2020-10-23,Wales,761.0,40253.0,123.0,17814.0,571.0,41.0,14518.0,1077230.0,13.0,1756.0,55.7,11.0,1809.0,57.4,,
2020-10-24,Wales,1324.0,41577.0,98.0,17912.0,575.0,45.0,11217.0,1088447.0,16.0,1772.0,56.2,15.0,1824.0,57.9,,
2020-10-25,Wales,1104.0,42681.0,78.0,17990.0,612.0,52.0,14686.0,1103133.0,5.0,1777.0,56.4,16.0,1840.0,58.4,,
2020-10-26,Wales,1158.0,43839.0,76.0,18066.0,654.0,51.0,9798.0,1112931.0,6.0,1783.0,56.6,15.0,1855.0,58.8,,
2020-10-27,Wales,1207.0,45046.0,114.0,18180.0,685.0,45.0,8854.0,1121785.0,7.0,1790.0,56.8,23.0,1878.0,59.6,,
2020-10-28,Wales,1414.0,46459.0,83.0,18263.0,695.0,47.0,10670.0,1132454.0,37.0,1827.0,57.9,11.0,1889.0,59.9,,
2020-10-29,Wales,1375.0,47834.0,86.0,18349.0,739.0,46.0,12665.0,1145119.0,21.0,1848.0,58.6,21.0,1910.0,60.6,,
2020-10-30,Wales,1737.0,49571.0,97.0,18446.0,762.0,57.0,11899.0,1157017.0,11.0,1859.0,59.0,14.0,1924.0,61.0,,
2020-10-31,Wales,1301.0,50872.0,80.0,18526.0,794.0,66.0,7280.0,1164296.0,13.0,1872.0,59.4,12.0,1936.0,61.4,,
2020-11-01,Wales,819.0,51691.0,76.0,18602.0,809.0,53.0,13842.0,1178138.0,16.0,1888.0,59.9,28.0,1964.0,62.3,,
2020-11-02,Wales,1646.0,53337.0,75.0,18677.0,866.0,57.0,10212.0,1188350.0,3.0,1891.0,60.0,17.0,1981.0,62.8,,
2020-11-03,Wales,1119.0,54456.0,104.0,18781.0,900.0,54.0,8012.0,1196362.0,4.0,1895.0,60.1,23.0,2004.0,63.6,,
2020-11-04,Wales,1202.0,55658.0,129.0,18910.0,914.0,60.0,10962.0,1207323.0,44.0,1939.0,61.5,22.0,2026.0,64.3,,
2020-11-05,Wales,1272.0,56927.0,102.0,19012.0,946.0,60.0,13241.0,1220564.0,30.0,1969.0,62.5,31.0,2057.0,65.2,,
2020-11-06,Wales,1352.0,58279.0,82.0,19094.0,945.0,66.0,11252.0,1231816.0,13.0,1982.0,62.9,26.0,2083.0,66.1,,
2020-11-07,Wales,958.0,59237.0,112.0,19206.0,953.0,61.0,12106.0,1243922.0,32.0,2014.0,63.9,15.0,2098.0,66.5,,
2020-11-08,Wales,744.0,59981.0,75.0,19281.0,992.0,63.0,11894.0,1255816.0,19.0,2033.0,64.5,29.0,2127.0,67.5,,
2020-11-09,Wales,931.0,60912.0,64.0,19345.0,1030.0,74.0,7411.0,1263226.0,8.0,2041.0,64.7,29.0,2156.0,68.4,,
2020-11-10,Wales,444.0,61356.0,104.0,19449.0,1044.0,68.0,8297.0,1271495.0,22.0,2063.0,65.4,28.0,2184.0,69.3,,
2020-11-11,Wales,928.0,62284.0,95.0,19544.0,1054.0,59.0,8734.0,1280228.0,45.0,2108.0,66.9,29.0,2213.0,70.2,,
2020-11-12,Wales,867.0,63151.0,100.0,19644.0,1066.0,59.0,9129.0,1289357.0,34.0,2142.0,67.9,28.0,2241.0,71.1,,
2020-11-13,Wales,797.0,63948.0,74.0,19718.0,1060.0,67.0,12241.0,1301598.0,29.0,2171.0,68.9,30.0,2271.0,72.0,,
2020-11-14,Wales,933.0,64881.0,89.0,19807.0,1080.0,72.0,15630.0,1317228.0,20.0,2191.0,69.5,19.0,2290.0,72.6,,
2020-11-15,Wales,1333.0,66214.0,69.0,19876.0,1104.0,63.0,12515.0,1329743.0,16.0,2207.0,70.0,25.0,2315.0,73.4,,
2020-11-16,Wales,892.0,67106.0,71.0,19947.0,1127.0,58.0,8392.0,1338135.0,2.0,2209.0,70.1,23.0,2338.0,74.2,,
2020-11-17,Wales,705.0,67811.0,72.0,20019.0,1143.0,62.0,6918.0,1345053.0,34.0,2243.0,71.1,29.0,2367.0,75.1,,
2020-11-18,Wales,638.0,68449.0,80.0,20099.0,1121.0,63.0,11809.0,1356861.0,41.0,2284.0,72.4,18.0,2385.0,75.6,,
2020-11-19,Wales,1048.0,69497.0,67.0,20166.0,1140.0,68.0,13292.0,1370152.0,23.0,2307.0,73.2,26.0,2411.0,76.5,,
2020-11-20,Wales,1020.0,70517.0,77.0,20243.0,1100.0,64.0,13846.0,1383998.0,31.0,2338.0,74.2,21.0,2432.0,77.1,,
2020-11-21,Wales,1016.0,71533.0,84.0,20327.0,1125.0,68.0,14005.0,1398003.0,28.0,2365.0,75.0,28.0,2460.0,78.0,,
2020-11-22,Wales,808.0,72341.0,62.0,20389.0,1105.0,72.0,11916.0,1409919.0,11.0,2376.0,75.4,27.0,2487.0,78.9,,
2020-11-23,Wales,892.0,73233.0,71.0,20460.0,1150.0,74.0,7962.0,1417881.0,9.0,2385.0,75.6,25.0,2512.0,79.7,,
2020-11-24,Wales,595.0,73828.0,78.0,20538.0,1114.0,70.0,8917.0,1426797.0,21.0,2406.0,76.3,18.0,2530.0,80.2,,
2020-11-25,Wales,907.0,74735.0,70.0,20608.0,1128.0,66.0,14564.0,1441357.0,41.0,2446.0,77.6,17.0,2547.0,80.8,,
2020-11-26,Wales,1251.0,75986.0,93.0,20701.0,1134.0,69.0,12708.0,1454065.0,28.0,2474.0,78.5,30.0,2577.0,81.7,,
2020-11-27,Wales,1105.0,77091.0,86.0,20787.0,1129.0,65.0,16798.0,1470863.0,21.0,2494.0,79.1,26.0,2603.0,82.6,,
2020-11-28,Wales,1445.0,78536.0,66.0,20853.0,1106.0,68.0,14400.0,1485249.0,29.0,2523.0,80.0,32.0,2635.0,83.6,,
2020-11-29,Wales,1004.0,79540.0,73.0,20926.0,1125.0,68.0,12669.0,1497917.0,16.0,2539.0,80.5,26.0,2661.0,84.4,,
2020-11-30,Wales,802.0,80342.0,62.0,20988.0,1151.0,68.0,7372.0,1505289.0,3.0,2540.0,80.6,17.0,2678.0,84.9,,
2020-12-01,Wales,667.0,81009.0,102.0,21090.0,1171.0,70.0,11047.0,1516334.0,23.0,2563.0,81.3,19.0,2697.0,85.5,,
2020-12-02,Wales,1480.0,82489.0,84.0,21174.0,1180.0,69.0,14212.0,1530546.0,51.0,2614.0,82.9,22.0,2719.0,86.2,,
2020-12-03,Wales,1473.0,83961.0,50.0,21224.0,1187.0,71.0,15217.0,1545760.0,24.0,2638.0,83.7,27.0,2746.0,87.1,,
2020-12-04,Wales,1471.0,85432.0,58.0,21282.0,1175.0,72.0,17339.0,1563099.0,33.0,2671.0,84.7,26.0,2772.0,87.9,,
2020-12-05,Wales,1645.0,87077.0,81.0,21363.0,1167.0,73.0,19577.0,1582676.0,24.0,2695.0,85.5,20.0,2792.0,88.6,,
2020-12-06,Wales,1916.0,88992.0,62.0,21425.0,1199.0,76.0,16662.0,1599337.0,14.0,2709.0,85.9,25.0,2817.0,89.3,,
2020-12-07,Wales,2021.0,91013.0,63.0,21488.0,1208.0,82.0,9260.0,1608597.0,2.0,2711.0,86.0,20.0,2837.0,90.0,,
2020-12-08,Wales,780.0,91792.0,98.0,21586.0,1231.0,77.0,13172.0,1621767.0,31.0,2725.0,86.4,25.0,2862.0,90.8,,
2020-12-09,Wales,2238.0,94030.0,76.0,21662.0,1280.0,75.0,13888.0,1635655.0,31.0,2756.0,87.4,25.0,2887.0,91.6,,
2020-12-10,Wales,1968.0,95998.0,105.0,21767.0,1328.0,83.0,17313.0,1652967.0,33.0,2789.0,88.5,33.0,2920.0,92.6,,
2020-12-11,Wales,2234.0,98232.0,117.0,21884.0,1385.0,82.0,19838.0,1672804.0,29.0,2818.0,89.4,26.0,2946.0,93.4,,
2020-12-12,Wales,2494.0,100725.0,102.0,21986.0,1370.0,81.0,0.0,1672804.0,31.0,2849.0,90.4,33.0,2979.0,94.5,,
2020-12-13,Wales,0.0,100725.0,64.0,22050.0,1425.0,87.0,9303.0,1682106.0,0.0,2849.0,90.4,22.0,3001.0,95.2,,
2020-12-14,Wales,1228.0,101953.0,67.0,22117.0,1529.0,91.0,6726.0,1688832.0,33.0,2882.0,91.4,30.0,3031.0,96.1,,
2020-12-15,Wales,615.0,102568.0,88.0,22205.0,1525.0,98.0,6193.0,1695025.0,9.0,2891.0,91.7,33.0,3064.0,97.2,,
2020-12-16,Wales,530.0,103098.0,131.0,22336.0,1513.0,103.0,65065.0,1760003.0,30.0,2921.0,92.6,34.0,3098.0,98.3,,
2020-12-17,Wales,11468.0,114566.0,128.0,22464.0,1573.0,102.0,19607.0,1779609.0,52.0,2973.0,94.3,48.0,3146.0,99.8,,
2020-12-18,Wales,2801.0,117367.0,119.0,22583.0,1585.0,98.0,19645.0,1799251.0,38.0,3011.0,95.5,48.0,3194.0,101.3,,
2020-12-19,Wales,3065.0,120432.0,107.0,22690.0,1605.0,97.0,17201.0,1816452.0,35.0,3046.0,96.6,34.0,3228.0,102.4,,
2020-12-20,Wales,2334.0,122766.0,90.0,22780.0,1652.0,93.0,18623.0,1835075.0,69.0,3115.0,98.8,35.0,3263.0,103.5,,
2020-12-21,Wales,2563.0,125329.0,92.0,22872.0,1683.0,102.0,20479.0,1855554.0,10.0,3125.0,99.1,37.0,3300.0,104.7,,
2020-12-22,Wales,2761.0,128089.0,124.0,22996.0,1727.0,107.0,19099.0,1874652.0,24.0,3149.0,99.9,35.0,3335.0,105.8,,
2020-12-23,Wales,3013.0,131102.0,143.0,23139.0,1720.0,102.0,15621.0,1890273.0,51.0,3200.0,101.5,34.0,3369.0,106.9,,
2020-12-24,Wales,2161.0,133263.0,146.0,23285.0,1712.0,102.0,17242.0,1907515.0,63.0,3263.0,103.5,45.0,3414.0,108.3,,
2020-12-25,Wales,0.0,133263.0,106.0,23391.0,1597.0,110.0,0.0,1907515.0,0.0,3263.0,103.5,33.0,3447.0,109.3,,
2020-12-26,Wales,2237.0,135500.0,73.0,23464.0,1716.0,110.0,36994.0,1944509.0,35.0,3298.0,104.6,43.0,3490.0,110.7,,
2020-12-27,Wales,4142.0,139642.0,97.0,23561.0,1782.0,119.0,15078.0,1959587.0,70.0,3368.0,106.8,29.0,3519.0,111.6,,
2020-12-28,Wales,2273.0,141915.0,125.0,23686.0,1843.0,127.0,11349.0,1970936.0,15.0,3383.0,107.3,49.0,3568.0,113.2,,
2020-12-29,Wales,2510.0,144425.0,136.0,23822.0,1892.0,122.0,10790.0,1981635.0,33.0,3416.0,108.3,41.0,3609.0,114.5,,
2020-12-30,Wales,2281.0,146706.0,164.0,23986.0,1901.0,119.0,11194.0,1992914.0,13.0,3429.0,108.8,50.0,3659.0,116.1,,
2020-12-31,Wales,1831.0,148537.0,141.0,24127.0,1880.0,126.0,14816.0,2007818.0,65.0,3494.0,110.8,51.0,3710.0,117.7,,
2021-01-01,Wales,0.0,148537.0,154.0,24281.0,1838.0,122.0,0.0,2007818.0,0.0,3494.0,110.8,58.0,3768.0,119.5,,
2021-01-02,Wales,2764.0,151300.0,85.0,24366.0,1937.0,136.0,35742.0,2043470.0,70.0,3564.0,113.0,34.0,3802.0,120.6,,
2021-01-03,Wales,4011.0,155311.0,86.0,24452.0,1937.0,136.0,12974.0,2056444.0,56.0,3620.0,114.8,53.0,3855.0,122.3,,
2021-01-04,Wales,1898.0,157209.0,86.0,24538.0,1966.0,138.0,12656.0,2069100.0,25.0,3645.0,115.6,37.0,3892.0,123.4,,
2021-01-05,Wales,2069.0,159278.0,146.0,24684.0,1964.0,140.0,12493.0,2081590.0,17.0,3662.0,116.1,40.0,3932.0,124.7,,
2021-01-06,Wales,2238.0,161516.0,144.0,24828.0,1914.0,139.0,12755.0,2094345.0,76.0,3738.0,118.6,48.0,3980.0,126.2,,
2021-01-07,Wales,1718.0,163234.0,159.0,24987.0,1940.0,143.0,18712.0,2113057.0,63.0,3801.0,120.6,41.0,4021.0,127.5,,
2021-01-08,Wales,2487.0,165721.0,142.0,25129.0,1936.0,146.0,19332.0,2132389.0,56.0,3857.0,122.3,45.0,4066.0,129.0,,
2021-01-09,Wales,2373.0,168094.0,140.0,25269.0,1975.0,143.0,18110.0,2150495.0,62.0,3919.0,124.3,34.0,4100.0,130.0,,
2021-01-10,Wales,1660.0,169754.0,95.0,25364.0,1983.0,144.0,16721.0,2167216.0,45.0,3964.0,125.7,40.0,4140.0,131.3,86039.0,79.0
2021-01-11,Wales,1793.0,171547.0,84.0,25448.0,1970.0,145.0,10980.0,2178196.0,17.0,3981.0,126.3,54.0,4194.0,133.0,91239.0,97.0
2021-01-12,Wales,1332.0,172879.0,147.0,25595.0,2009.0,150.0,11176.0,2189370.0,16.0,3997.0,126.8,48.0,4242.0,134.5,101371.0,108.0
2021-01-13,Wales,1533.0,174412.0,129.0,25724.0,1949.0,145.0,15511.0,2204880.0,66.0,4063.0,128.9,43.0,4285.0,135.9,112973.0,121.0
2021-01-14,Wales,1644.0,176056.0,122.0,25846.0,1881.0,135.0,18970.0,2223850.0,54.0,4117.0,130.6,54.0,4339.0,137.6,126375.0,129.0
2021-01-15,Wales,1808.0,177864.0,124.0,25970.0,1872.0,137.0,15396.0,2239245.0,54.0,4171.0,132.3,42.0,4381.0,139.0,126375.0,129.0
2021-01-16,Wales,1129.0,178989.0,110.0,26080.0,1860.0,139.0,15126.0,2254371.0,55.0,4226.0,134.0,40.0,4421.0,140.2,126375.0,129.0
2021-01-17,Wales,1172.0,180161.0,93.0,26173.0,1853.0,141.0,13652.0,2268020.0,48.0,4274.0,135.6,26.0,4447.0,141.0,151737.0,201.0
2021-01-18,Wales,1332.0,181493.0,102.0,26275.0,1931.0,149.0,10531.0,2278551.0,20.0,4294.0,136.2,43.0,4490.0,142.4,161932.0,265.0
2021-01-19,Wales,1106.0,182599.0,126.0,26401.0,1840.0,137.0,10259.0,2288810.0,8.0,4302.0,136.4,26.0,4516.0,143.2,175816.0,370.0
2021-01-20,Wales,1283.0,183882.0,110.0,26511.0,1867.0,137.0,13057.0,2301867.0,44.0,4346.0,137.8,38.0,4554.0,144.4,190435.0,396.0
2021-01-21,Wales,1153.0,185035.0,116.0,26627.0,1832.0,134.0,14968.0,2316792.0,46.0,4392.0,139.3,34.0,4588.0,145.5,212317.0,415.0
2021-01-22,Wales,801.0,185836.0,133.0,26760.0,1823.0,136.0,15780.0,2332572.0,67.0,4459.0,141.4,39.0,4627.0,146.8,240547.0,469.0
2021-01-23,Wales,1079.0,186915.0,135.0,26895.0,1784.0,130.0,13224.0,2345795.0,27.0,4486.0,142.3,33.0,4660.0,147.8,264538.0,516.0
2021-01-24,Wales,796.0,187711.0,110.0,27005.0,1816.0,130.0,12919.0,2358714.0,44.0,4530.0,143.7,34.0,4694.0,148.9,270833.0,543.0
2021-01-25,Wales,872.0,188583.0,75.0,27080.0,1832.0,137.0,7201.0,2365915.0,23.0,4553.0,144.4,27.0,4721.0,149.7,289566.0,581.0
2021-01-26,Wales,570.0,189152.0,120.0,27200.0,1809.0,130.0,6451.0,2372365.0,8.0,4561.0,144.7,37.0,4758.0,150.9,312305.0,639.0
2021-01-27,Wales,537.0,189689.0,112.0,27312.0,1745.0,134.0,12007.0,2384370.0,49.0,4610.0,146.2,22.0,4780.0,151.6,336071.0,674.0
2021-01-28,Wales,705.0,190394.0,132.0,27444.0,1722.0,134.0,13228.0,2397597.0,56.0,4666.0,148.0,29.0,4809.0,152.5,362253.0,717.0
2021-01-29,Wales,546.0,190940.0,97.0,27541.0,1686.0,128.0,15565.0,2413146.0,29.0,4695.0,148.9,42.0,4851.0,153.9,378200.0,750.0
2021-01-30,Wales,737.0,191677.0,103.0,27644.0,1643.0,122.0,11232.0,2424374.0,25.0,4720.0,149.7,22.0,4873.0,154.6,403463.0,786.0
2021-01-31,Wales,605.0,192282.0,77.0,27721.0,1678.0,122.0,12269.0,2436643.0,34.0,4754.0,150.8,22.0,4895.0,155.3,416306.0,841.0
2021-02-01,Wales,630.0,192912.0,80.0,27801.0,1638.0,113.0,6900.0,2443543.0,21.0,4775.0,151.4,29.0,4924.0,156.2,439640.0,1066.0
2021-02-02,Wales,614.0,193526.0,99.0,27900.0,1638.0,113.0,6667.0,2450210.0,7.0,4782.0,151.7,33.0,4957.0,157.2,462497.0,1160.0
2021-02-03,Wales,455.0,193981.0,108.0,28008.0,1598.0,109.0,11543.0,2461752.0,50.0,4832.0,153.3,27.0,4984.0,158.1,490570.0,1216.0
2021-02-04,Wales,544.0,194525.0,93.0,28101.0,1544.0,107.0,7996.0,2469747.0,35.0,4867.0,154.4,22.0,5006.0,158.8,523042.0,1635.0
2021-02-05,Wales,399.0,194924.0,93.0,28194.0,1507.0,104.0,19318.0,2489062.0,45.0,4912.0,155.8,23.0,5029.0,159.5,556997.0,2471.0
2021-02-06,Wales,675.0,195599.0,88.0,28282.0,1470.0,98.0,13207.0,2502269.0,49.0,4961.0,157.3,27.0,5056.0,160.4,589622.0,2606.0
2021-02-07,Wales,461.0,196060.0,57.0,28339.0,1424.0,90.0,11013.0,2513281.0,28.0,4989.0,158.2,18.0,5074.0,160.9,603976.0,2792.0
2021-02-08,Wales,610.0,196670.0,65.0,28404.0,1413.0,88.0,6446.0,2519727.0,12.0,5001.0,158.6,17.0,5091.0,161.5,628760.0,3491.0
2021-02-09,Wales,351.0,197021.0,87.0,28491.0,1392.0,84.0,5728.0,2525455.0,10.0,5011.0,158.9,18.0,5109.0,162.0,655419.0,3687.0
2021-02-10,Wales,323.0,197344.0,85.0,28576.0,1366.0,90.0,10711.0,2536165.0,21.0,5032.0,159.6,20.0,5129.0,162.7,684097.0,3795.0
2021-02-11,Wales,410.0,197754.0,106.0,28682.0,1371.0,94.0,14490.0,2550653.0,27.0,5059.0,160.5,16.0,5145.0,163.2,715944.0,4010.0
2021-02-12,Wales,608.0,198362.0,76.0,28758.0,1317.0,89.0,12932.0,2563585.0,25.0,5084.0,161.2,25.0,5170.0,164.0,749445.0,4224.0
2021-02-13,Wales,400.0,198761.0,99.0,28857.0,1302.0,88.0,11275.0,2574860.0,22.0,5106.0,161.9,19.0,5189.0,164.6,771651.0,4573.0
2021-02-14,Wales,394.0,199155.0,91.0,28948.0,1294.0,85.0,8660.0,2583520.0,15.0,5121.0,162.4,21.0,5210.0,165.2,784809.0,5402.0
2021-02-15,Wales,363.0,199518.0,63.0,29011.0,1312.0,77.0,5363.0,2588882.0,16.0,5137.0,162.9,18.0,5228.0,165.8,795927.0,7251.0
2021-02-16,Wales,275.0,199793.0,63.0,29074.0,1246.0,79.0,6610.0,2595492.0,8.0,5145.0,163.2,12.0,5240.0,166.2,807351.0,12988.0
2021-02-17,Wales,374.0,200166.0,86.0,29160.0,1199.0,77.0,9453.0,2604944.0,30.0,5175.0,164.1,13.0,5253.0,166.6,822633.0,19342.0
2021-02-18,Wales,290.0,200456.0,78.0,29238.0,1165.0,82.0,15667.0,2620610.0,14.0,5189.0,164.6,11.0,5264.0,167.0,839065.0,25433.0
2021-02-19,Wales,533.0,200989.0,90.0,29328.0,1171.0,79.0,12731.0,2633339.0,16.0,5205.0,165.1,18.0,5282.0,167.5,853904.0,32002.0
2021-02-20,Wales,363.0,201352.0,83.0,29411.0,1122.0,76.0,11070.0,2644409.0,16.0,5221.0,165.6,15.0,5297.0,168.0,860083.0,37773.0
2021-02-21,Wales,336.0,201688.0,65.0,29476.0,1137.0,68.0,9822.0,2654231.0,16.0,5237.0,166.1,15.0,5312.0,168.5,862248.0,42752.0
2021-02-22,Wales,319.0,202007.0,45.0,29521.0,1149.0,61.0,6300.0,2660531.0,9.0,5246.0,166.4,13.0,5325.0,168.9,869653.0,49729.0
2021-02-23,Wales,317.0,202324.0,53.0,29574.0,1116.0,61.0,5782.0,2666311.0,4.0,5250.0,166.5,14.0,5339.0,169.3,878506.0,59279.0
2021-02-24,Wales,236.0,202560.0,70.0,29644.0,1119.0,59.0,10887.0,2677198.0,13.0,5263.0,166.9,12.0,5351.0,169.7,889270.0,69851.0
2021-02-25,Wales,312.0,202872.0,69.0,29713.0,1057.0,60.0,13878.0,2691076.0,21.0,5284.0,167.6,14.0,5365.0,170.2,902334.0,80062.0
2021-02-26,Wales,308.0,203180.0,66.0,29779.0,1023.0,54.0,11909.0,2702985.0,16.0,5300.0,168.1,13.0,5378.0,170.6,916336.0,89053.0
2021-02-27,Wales,198.0,203378.0,55.0,29834.0,935.0,51.0,10226.0,2713211.0,16.0,5316.0,168.6,12.0,5390.0,171.0,923615.0,96408.0
2021-02-28,Wales,247.0,203625.0,47.0,29881.0,946.0,45.0,8600.0,2721811.0,24.0,5340.0,169.4,3.0,5393.0,171.1,925669.0,103819.0
2021-03-01,Wales,193.0,203818.0,30.0,29911.0,971.0,48.0,5119.0,2726929.0,3.0,5343.0,169.5,10.0,5403.0,171.4,933485.0,111716.0
2021-03-02,Wales,170.0,203988.0,73.0,29984.0,924.0,52.0,6748.0,2733673.0,1.0,5344.0,169.5,13.0,5416.0,171.8,942017.0,124781.0
2021-03-03,Wales,208.0,204196.0,52.0,30036.0,891.0,42.0,11728.0,2745397.0,12.0,5356.0,169.9,6.0,5422.0,172.0,951540.0,139445.0
2021-03-04,Wales,267.0,204463.0,50.0,30086.0,846.0,41.0,12362.0,2757758.0,13.0,5366.0,170.2,8.0,5430.0,172.2,967042.0,154819.0
2021-03-05,Wales,230.0,204692.0,61.0,30147.0,793.0,34.0,12049.0,2769807.0,12.0,5378.0,170.6,4.0,5434.0,172.4,983419.0,168163.0
2021-03-06,Wales,195.0,204886.0,61.0,30208.0,793.0,35.0,11013.0,2780820.0,7.0,5385.0,170.8,8.0,5442.0,172.6,995059.0,176054.0
2021-03-07,Wales,152.0,205038.0,39.0,30247.0,758.0,36.0,8866.0,2789685.0,18.0,5403.0,171.4,6.0,5448.0,172.8,998296.0,183739.0
2021-03-08,Wales,164.0,205202.0,26.0,30273.0,712.0,36.0,5590.0,2795275.0,0.0,5403.0,171.4,6.0,5454.0,173.0,1007391.0,192030.0
2021-03-09,Wales,166.0,205368.0,40.0,30313.0,700.0,34.0,7635.0,2802910.0,3.0,5406.0,171.5,4.0,5458.0,173.1,1019210.0,206394.0
2021-03-10,Wales,225.0,205593.0,30.0,30343.0,658.0,31.0,12311.0,2815160.0,6.0,5412.0,171.7,7.0,5465.0,173.3,1034141.0,221902.0
2021-03-11,Wales,195.0,205788.0,48.0,30391.0,634.0,32.0,14029.0,2829189.0,12.0,5424.0,172.0,3.0,5468.0,173.4,1056787.0,237357.0
2021-03-12,Wales,190.0,205978.0,39.0,30430.0,611.0,31.0,12289.0,2841478.0,12.0,5436.0,172.4,4.0,5472.0,173.6,1084329.0,250026.0
2021-03-13,Wales,210.0,206188.0,36.0,30466.0,614.0,31.0,11099.0,2852577.0,6.0,5442.0,172.6,4.0,5476.0,173.7,1113498.0,257398.0
